Id,Expected
e8bfb905b78a91391adc0bb223c4eaf3_0,393401 27 394681 27 395956 40 397236 40 398511 47 399791 47 401068 53 402348 53 403626 55 404906 55 406183 58 407463 58 408741 62 410021 62 411298 65 412578 65 413856 67 415136 67 416416 67 417693 70 418973 70 420253 70 421533 70 422811 72 424091 72 425371 72 426651 72 427931 72 429211 72 430488 75 431768 75 433048 78 434328 78 435608 78 436888 78 438166 80 439446 80 440726 80 442006 80 443286 82 444566 82 445846 85 447126 85 448403 88 449683 88 450963 90 452243 90 453523 93 454803 93 456083 93 457363 93 458643 95 459923 95 461203 95 462483 98 463763 98 465043 98 466323 98 467606 95 468886 95 470166 97 471446 97 472726 97 474006 97 475286 97 476566 97 477846 100 479126 100 480406 100 481686 100 482966 102 484246 102 485528 100 486808 100 488088 103 489368 103 490648 105 491928 105 493211 102 494491 102 495771 105 497051 105 498333 103 499613 103 500893 105 502173 105 503456 102 504736 102 506016 105 507298 103 508578 103 509858 103 511138 103 512418 103 513698 103 514981 102 516261 102 517541 102 518821 102 520101 102 521381 102 522661 105 523941 105 525223 103 526503 103 527783 103 529063 103 530343 103 531623 103 532906 102 534186 102 535466 102 536746 102 538028 100 539308 100 540588 100 541868 100 543151 95 544431 95 545711 95 546991 95 548273 90 549556 87 550836 87 552118 83 553398 83 554681 77 555961 77 557243 73 558523 73 559806 65 561086 65 562371 57 563651 57 564936 50 566216 50 567501 42 568781 42 570068 33 571348 33 572636 20 573916 20
e8bfb905b78a91391adc0bb223c4eaf3_1,
f62f215f0da4ad3a7ab8df9da7386835_0,114663 10 115943 10 117221 40 118501 40 119778 48 121058 48 122338 51 123618 51 124896 58 126176 58 127453 63 128733 63 130011 68 131291 68 132566 75 133846 75 135123 81 136403 81 137681 88 138961 88 140236 95 141516 95 142791 103 144071 103 145343 116 146623 116 147898 123 149178 123 150453 131 151733 131 153008 141 154281 153 155561 153 156828 171 158108 171 159381 183 160661 183 161936 190 163216 190 164483 206 165763 206 167036 218 168316 218 169591 225 170871 225 172148 233 173428 233 174703 241 175983 241 177261 245 178541 245 179821 250 181101 250 182378 256 183658 256 184938 261 186218 261 187498 263 188778 263 190061 263 191341 263 192621 265 193901 265 195181 268 196461 268 197741 270 199021 275 200301 275 201578 281 202858 281 204138 283 205418 283 206701 283 207981 283 209261 285 210541 285 211821 290 213101 290 214383 291 215663 291 216943 293 218223 293 219503 293 220783 293 222063 296 223343 296 224623 298 225903 298 227183 298 228463 298 229743 301 231023 301 232301 303 233581 303 234861 305 236141 305 237421 305 238701 305 239978 311 241258 311 242536 313 243813 316 245093 316 246366 323 247646 323 248921 328 250201 328 251478 331 252758 331 254036 333 255316 333 256596 333 257876 333 259156 333 260436 333 261716 333 262996 333 264276 333 265556 333 266836 333 268116 333 269398 331 270678 331 271958 331 273238 331 274521 328 275801 328 277081 325 278361 325 279641 325 280921 325 282201 325 283481 325 284761 323 286041 323 287321 323 288598 326 289878 326 291158 323 292438 323 293718 323 294998 323 296278 321 297558 321 298838 321 300118 321 301398 321 302678 321 303958 318 305238 318 306518 318 307798 318 309081 313 310361 313 311641 313 312921 313 314201 310 315481 310 316761 308 318041 308 319321 308 320601 308 321883 303 323163 303 324443 301 325723 301 327003 298 328283 298 329566 295 330846 293 332126 293 333408 291 334688 291 335968 291 337248 291 338531 288 339811 288 341091 288 342371 288 343651 288 344931 288 346211 288 347491 288 348771 288 350051 288 351331 288 352611 288 353891 288 355171 288 356451 288 357731 288 359011 290 360291 290 361571 290 362851 290 364131 290 365411 290 366691 293 367971 293 369251 293 370531 293 371811 295 373091 295 374368 298 375648 298 376928 298 378208 301 379488 301 380768 301 382048 301 383328 301 384608 301 385891 298 387171 298 388453 298 389733 298 391016 295 392296 295 393581 290 394861 290 396146 288 397426 288 398711 283 399991 283 401278 276 402558 276 403841 275 405121 275 406406 270 407686 270 408968 271 410248 271 411533 266 412813 266 414096 265 415376 265 416658 263 417943 258 419223 258 420506 258 421786 258 423071 253 424351 253 425633 253 426913 253 428198 248 429478 248 430761 248 432041 248 433326 243 434606 243 435893 238 437173 238 438461 230 439741 230 441031 220 442311 220 443603 33 443641 173 444883 33 444921 173 446214 160 447494 160 448781 153 450061 153 451351 140 452631 140 453919 127 455199 127 456486 98 457766 98 459056 45 460336 45 461626 25
f62f215f0da4ad3a7ab8df9da7386835_1,
15fc656702fa602bb3c7abacdbd7e6af_0,487058 18 488338 18 489608 35 490888 35 492163 45 493443 45 494716 57 495996 57 497266 70 498546 70 499821 77 501098 85 502378 85 503656 92 504936 92 506213 100 507493 100 508771 105 510051 105 511328 110 512608 110 513886 112 515166 112 516441 120 517721 120 518998 125 520276 130 521556 130 522836 132 524116 132 525393 138 526673 138 527953 140 529233 140 530511 145 531791 145 533071 145 534351 145 535631 147 536911 147 538188 150 539468 153 540748 153 542026 155 543306 155 544586 157 545866 157 547146 160 548426 160 549703 165 550983 165 552263 173 553543 173 554823 178 556103 178 557383 183 558663 186 559943 186 561221 193 562501 193 563781 198 565061 198 566341 200 567621 200 568901 203 570181 203 571461 208 572741 208 574021 210 575301 210 576581 213 577861 215 579141 215 580421 218 581701 218 582981 220 584261 220 585541 223 586821 223 588101 228 589381 228 590661 230 591941 230 593221 230 594501 230 595781 233 597061 235 598341 235 599621 238 600901 238 602181 240 603461 240 604738 246 606018 246 607298 248 608578 248 609858 253 611138 253 612418 258 613698 258 614978 263 616258 268 617538 268 618818 273 620098 273 621378 286 622658 286 623938 293 625218 293 626498 298 627778 298 629058 301 630338 301 631618 301 632901 298 634181 298 635461 295 636741 295 638021 288 639301 288 640583 278 641863 278 643143 276 644423 276 645703 273 646983 273 648266 270 649546 270 650826 268 652106 268 653386 268 654668 266 655948 266 657228 266 658508 266 659788 266 661068 266 662348 266 663628 266 664908 266 666188 266 667468 266 668748 266 670028 263 671311 260 672591 260 673871 258 675151 258 676431 255 677711 255 678991 253 680271 253 681553 251 682833 251 684113 248 685393 248 686673 248 687953 248 689233 248 690516 245 691796 245 693076 245 694356 245 695636 245 696916 245 698196 218 698424 17 699476 218 699704 17 700756 210 700986 18 702036 210 702266 18 703318 206 703546 18 704598 206 704826 18 705878 201 706109 15 707158 201 707389 15 708438 198 708669 15 709718 196 709951 10 710998 196 711231 10 712278 196 712514 7 713558 196 713794 7 714838 193 716118 193 717398 193 718678 193 719958 191 721238 191 722518 191 723798 191 725078 188 726358 188 727638 188 728921 185 730201 185 731481 185 732761 185 734041 183 735321 183 736601 183 737881 183 739163 181 740443 181 741723 178 743003 178 744283 178 745563 178 746846 173 748126 170 749406 170 750688 168 751968 168 753248 166 754528 166 755808 163 757088 163 758371 158 759651 158 760933 153 762213 153 763493 151 764773 151 766056 145 767336 143 768616 143 769898 138 771178 138 772461 132 773741 132 775023 128 776303 128 777586 122 778866 122 780151 115 781431 115 782716 110 784001 102 785281 102 786568 93 787848 93 789133 85 790413 85 791698 78 792978 78 794263 70 795543 70 796826 62 798106 62 799391 52 800671 52 801956 42 803238 33 804518 33 805803 18 807083 18
15fc656702fa602bb3c7abacdbd7e6af_1,
4fda8daadc8dd23ae214d84b5dec33fd_0,694178 13 695458 13 696733 25 698013 25 699288 33 700568 33 701843 43 703123 43 704401 50 705676 60 706956 60 708233 65 709513 65 710791 70 712071 70 713348 75 714628 75 715903 83 717183 83 718461 87 719741 87 721021 32 721061 50 722301 32 722341 50 723578 28 723631 42 724858 28 724911 42 726136 25 726196 40 727416 25 727476 40 728693 28 728758 40 729973 28 730038 40 731251 27 731318 43 732528 30 732601 40 733808 30 733881 40 735086 32 735161 42 736366 32 736441 42 737646 35 737721 42 738926 35 739001 42 740203 38 740278 48 741483 38 741558 48 742761 40 742836 50 744041 40 744116 50 745318 45 745393 55 746598 45 746673 55 747876 52 747951 57 749156 52 749231 57 750433 138 751713 138 752993 138 754273 138 755551 142 756831 142 758111 142 759388 148 760668 148 761948 148 763228 148 764508 148 765788 148 767068 150 768348 150 769628 150 770908 150 772188 150 773468 150 774748 153 776028 153 777308 153 778588 153 779868 153 781148 153 782428 155 783708 155 784988 155 786268 155 787548 155 788828 155 790108 155 791388 158 792668 158 793948 158 795228 158 796508 158 797788 158 799068 158 800348 158 801628 158 802908 158 804186 162 805466 162 806746 162 808026 162 809306 162 810586 162 811863 165 813143 168 814423 168 815703 168 816983 168 818263 168 819543 168 820823 168 822103 168 823383 165 824663 165 825943 165 827223 165 828503 165 829783 165 831063 165 832343 165 833623 165 834903 165 836183 165 837463 165 838743 165 840021 167 841301 167 842581 167 842783 8 843861 167 844063 8 845143 165 845341 17 846423 165 846621 17 847703 165 847898 25 848983 165 849178 25 850263 165 850458 30 851543 165 851738 30 852823 168 853018 33 854103 168 854298 33 855383 168 855578 35 856663 168 856858 35 857943 168 858141 35 859223 168 859421 35 860506 165 860701 37 861786 165 861981 37 863063 168 863261 37 864343 168 864541 37 865623 170 865823 35 866903 170 867103 38 868183 170 868383 38 869463 170 869663 38 870743 170 870943 38 872023 173 872223 38 873303 173 873503 38 874583 173 874783 38 875863 173 876063 38 877143 175 877333 28 877368 13 878423 175 878613 28 878648 13 879706 175 879891 25 880986 175 881171 25 882266 207 883546 207 884828 205 886108 205 887361 2 887388 208 888641 2 888668 208 889918 10 889948 210 891196 12 891231 210 892476 12 892511 210 893758 13 893791 212 895038 13 895071 212 896318 13 896351 215 897598 13 897631 215 898878 13 898913 215 900158 13 900193 215 901441 10 901473 220 902721 10 902753 220 904003 8 904033 223 905283 8 905313 223 906563 8 906591 227 907843 8 907871 227 909126 10 909151 230 910406 10 910431 230 911686 257 912966 257 914246 260 915526 260 916806 262 918086 262 919366 262 920648 263 921928 263 923208 265 924488 265 925771 262 927051 262 928331 265 929611 265 930893 263 932173 263 933453 265 934733 265 936016 265 937296 265 938576 265 939856 265 941138 265 942418 265 943698 268 944981 267 946261 267 947543 268 948823 268 950103 270 951383 270 952663 273 953943 273 955226 272 956506 272 957786 275 959066 275 960346 277 961626 277 962908 275 964188 275 965468 278 966748 278 968031 275 969311 275 970591 277 971873 275 973153 275 974433 278 975713 278 976996 277 978276 277 979558 278 980838 278 982121 277 983401 277 984683 275 985963 275 987246 42 987306 215 988526 42 988586 215 989811 22 989873 210 991091 22 991153 210 992376 7 992438 205 993656 7 993718 205 995001 202 996281 202 997563 203 998846 200 1000126 200 1001408 198 1002688 198 1003971 195 1005251 195 1006531 195 1007811 195 1009091 197 1010371 197 1011653 195 1012933 195 1014213 195 1015493 195 1016773 198 1018053 198 1019333 198 1020613 198 1021896 195 1023176 195 1024456 195 1025736 197 1027016 197 1028298 195 1029578 195 1030858 195 1032138 195 1033421 192 1034701 192 1035981 192 1037261 192 1038543 190 1039823 190 1041103 190 1042383 190 1043663 73 1043741 112 1044943 73 1045021 112 1046226 70 1046303 108 1047506 70 1047583 108 1048786 70 1048863 108 1050066 70 1050143 108 1051346 187 1052628 185 1053908 185 1055191 182 1056471 182 1057753 68 1057848 85 1059033 68 1059128 85 1060321 55 1060411 82 1061601 55 1061691 82 1062886 32 1062921 10 1062971 82 1064166 32 1064201 10 1064251 82 1065451 20 1065533 80 1066731 20 1066813 80 1068016 7 1068096 20 1068123 50 1069296 7 1069376 20 1069403 50 1070658 15 1070683 50 1071938 15 1071963 50 1073246 47 1074526 47 1075808 45 1077088 45 1078368 45 1079648 45 1080928 45 1082211 42 1083491 42 1084771 42 1086051 42 1087331 42 1088611 42 1089893 40 1091173 40 1092456 40 1093736 40 1095018 38 1096298 38 1097581 35 1098861 35 1100143 33 1101423 33 1102706 30 1103986 30 1105271 22 1106556 17 1107836 17 1109121 10 1110401 10
4fda8daadc8dd23ae214d84b5dec33fd_1,721053 8 722333 8 723606 25 724886 25 726161 35 727441 35 728721 37 730001 37 731278 40 732558 43 733838 43 735118 43 736398 43 737681 40 738961 40 740241 37 741521 37 742801 35 744081 35 745363 30 746643 30 747928 23 749208 23
559c7e610b1531871f2fd85a04faeeb2_0,681721 25 683001 25 684271 43 685551 43 686823 56 688103 56 689378 63 690658 63 691933 73 693213 73 694488 81 695768 81 697043 88 698323 88 699598 98 700878 98 702153 106 703433 106 704708 113 705988 113 707263 121 708543 121 709818 128 711098 128 712376 130 713656 130 714933 136 716213 136 717493 138 718773 138 720051 140 721331 140 722608 146 723888 146 725168 148 726446 150 727726 150 729003 153 730283 153 731561 158 732841 158 734118 161 735398 161 736678 163 737958 163 739236 165 740516 165 741793 168 743073 168 744353 168 745633 168 746911 170 748191 170 749471 170 750751 170 752028 176 753308 176 754588 176 755868 176 757146 178 758426 178 759706 178 760986 178 762263 178 763543 178 764823 178 766103 178 767383 178 768661 180 769941 180 771221 180 772501 180 773781 180 775061 180 776338 183 777618 183 778898 183 780178 183 781458 183 782738 183 784016 185 785296 185 786576 185 787856 185 789136 185 790416 185 791693 186 792973 186 794253 186 795533 186 796813 186 798093 186 799371 188 800651 188 801931 185 803211 185 804491 185 805771 185 807048 188 808328 188 809608 188 810888 188 812168 186 813446 188 814726 188 816006 185 817286 185 818566 185 819846 185 821123 188 822403 188 823683 186 824963 186 826243 186 827523 186 828801 188 830081 188 831361 185 832641 185 833918 188 835198 188 836478 188 837758 188 839038 188 840318 188 841598 188 842878 188 844158 186 845438 186 846718 186 847998 186 849278 186 850558 186 851838 186 853118 186 854398 186 855678 186 856958 183 858238 183 859518 183 860798 183 862078 183 863358 181 864638 181 865918 181 867198 181 868478 181 869758 181 871038 178 872318 178 873598 178 874878 178 876158 178 877438 178 878718 178 879998 178 881278 178 882558 178 883838 176 885118 176 886398 176 887678 176 888961 173 890241 173 891521 170 892801 170 894081 170 895361 170 896641 168 897921 168 899201 168 900483 163 901763 163 903043 163 904323 163 905603 161 906883 161 908166 155 909446 155 910726 155 912006 155 913288 151 914568 151 915848 148 917128 148 918411 143 919691 143 920971 138 922251 138 923533 133 924813 133 926096 130 927376 130 928656 128 929936 128 931218 123 932498 123 933781 118 935061 118 936343 113 937623 113 938906 108 940186 108 941468 103 942748 103 944031 95 945313 88 946593 88 947878 78 949158 78 950441 70 951721 70 953006 60 954286 60 955571 47 956851 47 958136 35 959416 35 960703 18 961983 18
559c7e610b1531871f2fd85a04faeeb2_1,
80c643782707d7c359e27888daefee82_0,465474 5 466754 5 468031 8 469311 8 470589 10 471869 10 473149 10 474429 10 475709 7 476989 7 478269 7 479549 7 480829 7 482111 3 483391 3 484671 3 485951 3 506421 5 507701 5 508979 5 510259 5 511536 8 512816 8 514096 5 515376 5 516654 7 517934 7 519214 5 520491 5 521771 5 523051 3 524331 3 525609 2 526889 2
80c643782707d7c359e27888daefee82_1,343814 22 345094 22 346369 32 347649 32 348924 42 350199 50 351479 50 352756 58 354036 58 355313 63 356593 63 357871 68 359151 68 360428 73 361708 73 362988 73 364268 73 365546 78 366826 78 368103 83 369383 83 370663 83 371941 88 373221 88 374498 93 375778 93 377056 95 378336 95 379613 101 380893 101 382171 103 383451 103 384728 108 386008 108 387286 110 388563 116 389843 116 391118 121 392398 121 393676 125 394956 125 396233 128 397513 128 398791 133 400071 133 401348 136 402628 136 403906 138 405186 138 406463 143 407743 143 409023 143 410301 145 411581 145 412858 148 414138 148 415418 148 416698 148 417976 150 419256 150 420536 150 421816 150 423093 153 424373 153 425653 153 426933 153 428213 153 429491 155 430771 155 432051 155 433331 155 434611 155 435891 155 437171 155 438451 155 439731 153 441011 153 442288 156 443568 156 444848 156 446128 153 447408 153 448688 153 449968 153 451248 153 452528 153 453808 153 455088 153 456368 153 457648 153 458928 151 460208 151 461488 151 462768 151 464048 151 465328 146 466608 146 467888 143 469168 143 470451 138 471731 138 473011 138 474291 138 475571 138 476851 138 478131 138 479411 138 480693 136 481973 138 483253 138 484533 138 485813 138 487096 135 488376 135 489656 135 490936 135 492218 133 493498 133 494778 133 496058 133 497341 128 498621 128 499901 128 501183 126 502463 126 503743 123 505023 123 506306 115 507586 115 508866 113 510146 113 511428 108 512708 108 513991 105 515271 105 516551 103 517831 103 519113 101 520396 95 521676 95 522956 95 524236 95 525518 91 526798 91 528081 88 529361 88 530643 83 531923 83 533206 78 534486 78 535768 73 537048 73 538331 68 539616 58 540896 58 542183 46 543463 46 544753 26 546033 26
